id,goodsCode,goodsCodeType,goodsBasicName,goodsBasicType,goodsBasicDesc,goodsMerchantId,merchantName,merchantPersonName,goodsUnit,goodsSize,goodsPrice,goodsGuaranteeLength,useGoodsCount
2228,09.01.02.ZP0005,1,索芙特根源精油护发100ML,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,12,NULL,3,0
2229,09.02.07.ZP0006,1,韩束补水提亮面膜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2230,09.01.07.ZP0007,1,韩束明润眼霜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2231,09.01.07.zp.0008,1,NAK气球,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2244,09.01.07.zzp0020,1,鳄鱼宝宝婴儿牛奶滋润手霜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2245,09.01.07.zp0021,1,鳄鱼宝宝橄榄儿童多效呵护润肤露樱桃,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2246,09.01.07.zp0022,1,隆力奇气模,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2247,09.01.07.zp0023,1,隆力奇气球,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2261,09.01.07.zp0036,1,鳄鱼宝宝芦荟保湿手霜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2262,09.01.07.zp0037,1,迪菲娜蛋白精华,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2263,09.01.07.zp0038,1,NAK茶树精油,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2264,09.01.07.zp0039,1,NAK倾心邂逅,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2278,09.01.07.zp0053,1,索芙特旅行五件套包,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,2,0
2279,09.01.07.zp0054,1,滋源强韧香氛体验装,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
2280,09.01.07.ZP0055,1,丹姿晒后修护喷雾120ML,1,,86,重庆市展鹿商贸有限公司,NULL,个,48,1,3,0
2281,09.01.07.zp0056,1,滋源无硫酸盐香氛系列层条,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
2294,09.01.07.ZP0069,1,水密码纳米喷雾补水仪,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2295,09.01.07.ZP0070,1,水密码面部桑拿器,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2296,09.01.07.ZP0071,1,鳄鱼宝宝湿巾婴儿护扶湿巾,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2297,09.01.07.ZP0072,1,水密码水漾焕能修复霜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2311,09.01.07.ZP0000,1,无货打包专用,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,1,3,0
2312,6.93189E+12,1,善草纪控油补水面贴膜（五片装）22g,1,,86,重庆市展鹿商贸有限公司,NULL,盒,1*12,NULL,3,2312
2313,6.95159E+12,1,若华牡丹橄榄油润白护理皂,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,3,2313
2314,6.95159E+12,1,若华蓝莓红葡萄弹力醒肤护理皂,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,3,2314
2328,6.93392E+12,1,丹姿无硅水润滋润柔顺洗发露（补充装）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,3,0
2329,6.93392E+12,1,丹姿他能量活力控油净透洁面乳,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*60,1,3,0
2330,6.94048E+12,1,舒客白牙素牙膏超强脱渍型,1,,86,重庆市展鹿商贸有限公司,NULL,支,1*36,1,3,2330
2331,6.94048E+12,1,舒客亮齿白牙膏清新柠檬,1,,86,重庆市展鹿商贸有限公司,NULL,支,1*36,1,3,2331
2344,6.91002E+12,1,100年润发沁凉去屑洗发露750g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*6,1,3,2344
2345,6.91165E+12,1,鳄鱼宝宝橄榄儿童深度水润护唇霜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*288,1,3,2345
2346,6.92273E+12,1,丹姿他能量酷润多效凝露,1,,86,重庆市展鹿商贸有限公司,NULL,个,1×48,1,3,2346
2347,6.95502E+12,1,小苏打酵素活氧香水洗衣液,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*10,1,3,2347
2348,6.95277E+12,1,小苏打清炎护龈,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,3,0
2361,6.94878E+12,1,好漾保湿滋润护手霜（乳木果）,1,,86,重庆市展鹿商贸有限公司,NULL,个,192*1,1,3,2361
2362,6.95277E+12,1,小苏打牙斯洁祛渍炫白,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,3,2362
2363,6.95277E+12,1,小苏打清热祛火,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,3,2363
2364,6.92535E+12,1,相宜本草四倍多萃凝白面膜25g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3.5,2364
2378,6.92535E+12,1,相宜本草芯净自然净妆洁面两用乳*130g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3.5,2378
2379,6.92535E+12,1,相宜本草芯净自然净肤保湿水*200ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3.5,2379
2380,6.92535E+12,1,相宜本草芯净自然保湿乳*120g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3.5,2380
2381,6.92535E+12,1,相宜本草山茶花焕活鲜养霜*50g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*6,1,5,2381
2395,6.92535E+12,1,相宜本草百合高保湿修护霜*50g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3,2395
2396,6.92535E+12,1,相宜本草百合高保湿洁面乳*130g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,5,2396
2397,6.92535E+12,1,相宜本草百合高保湿润养水*150ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,5,2397
2398,6.92535E+12,1,相宜本草百合高保湿润养乳*120g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,5,2398
2411,6.93998E+12,1,冰点花妍俏色变色润唇膏（罗兰紫）3.4g,1,,86,重庆市展鹿商贸有限公司,NULL,支,1*24*12,23.8,3,2411
2412,6.93998E+12,1,冰点妆前润唇膏3.5g,1,,86,重庆市展鹿商贸有限公司,NULL,支,1*24*12,26.8,3,2412
2413,4.89708E+12,1,阿黛尔保湿娇柔香水沐浴露500ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,69,3,0
2414,4.89708E+12,1,阿黛尔保湿娇柔香水沐浴露750ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,99,3,0
2428,6.92084E+12,1,协和维生素E乳（拧盖版）100ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,30*4,16.8,3,2428
2429,6.92084E+12,1,协和维生素E乳（压泵版）100ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,30*4,19.8,3,2429
2430,6.92084E+12,1,协和维E+维C乳100ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,30*4,19.8,3,2430
2431,6.92084E+12,1,协和维E保湿喷雾100ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,30*4,19.8,3,2431
2445,3.70116E+12,1,国际欧芭柔顺莹润护发乳（氨基酸 ）720ML,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,128,3,2445
2446,3.70116E+12,1,国际欧芭柔顺莹润洗发乳霜（氨基酸 ）200ML,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,68,3,2446
2447,3.70116E+12,1,国际欧芭柔顺莹润护发乳（氨基酸 ）200ML,1,,86,重庆市展鹿商贸有限公司,NULL,个,1,68,3,2447
2448,6.92535E+12,1,相宜本草水盈清透防晒露50g,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,2448
2461,6.97096E+12,1,云南三七品健牙膏（激爽薄荷）,1,,86,重庆市展鹿商贸有限公司,NULL,个,145g*54,28.8,3,2461
2462,6.97096E+12,1,云南三七牙膏（舒爽薄荷）,1,,86,重庆市展鹿商贸有限公司,NULL,个,90g*54,15.8,3,2462
2463,6.97096E+12,1,云南三七怕上火牙膏（三七花薄荷）,1,,86,重庆市展鹿商贸有限公司,NULL,个,120g*54,26.8,3,2463
2464,6.97096E+12,1,云南三七怕口臭牙膏（尚品薄荷）,1,,86,重庆市展鹿商贸有限公司,NULL,个,120g*54,26.8,3,2464
2465,6.97096E+12,1,云南三七怕敏感牙膏（臻品留兰）,1,,86,重庆市展鹿商贸有限公司,NULL,个,120g*54,28.8,3,2465
2478,6.92535E+12,1,相宜本草红景天幼亮眼凝霜,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,15g,NULL,3,2478
2479,6.92535E+12,1,相宜本草水灵肌睡莲滢泽保湿洁面乳,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,100g,NULL,3,2479
2481,6.90833E+12,1,索芙特卫优炫彩魅力香水洗衣液2kg,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*10,1,3,2481
2495,14.02.06.zp007,NULL,一叶子品牌行李箱（2017春）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2495
2496,14.03.01.wl005,NULL,丹姿水密码活动地贴（2*4）（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2496
2497,14.03.01.wl011,NULL,丹姿水密码形象堆头（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2497
2498,14.03.17.zl005,NULL,欧芭洗护方堆1000*800*1000cm,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2498
2512,14.02.11.zp005,1,NAK高档浴巾礼盒,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2512
2513,14.02.19.zp6922979812030,NULL,贝纽植物精纯亲肤护理膏（女）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,4*24,1,3,2513
2514,14.03.15.zl002,NULL,好漾唇膏挂条,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2514
2515,14.03.16.zl002,NULL,冰点唇膏挂条,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2515
2528,14.03.06.wl008,NULL,韩束小黑膜侧货架,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2528
2529,14.03.06.wl009,NULL,韩束红CC地堆,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2529
2530,14.03.06.wl010,NULL,韩束小黑膜地堆,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2530
2531,14.03.01.wl032,NULL,丹姿他能量形象堆头(2017),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2531
2545,14.02.05.zp015,NULL,韩束分销高级秋冬被子礼盒,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2545
2546,14.03.08.zl015,NULL,滋源商超李冰冰形象1平米堆头围膜(4个1组),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2546
2547,14.03.02.wl017,NULL,善草纪精油宝盒,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2547
2548,14.03.11.zl001,NULL,贝纽小黄人堆头,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2548
2562,14.02.04.zp021,NULL,善草纪爱不将就 大po手挽袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2562
2563,14.02.04.zp022,NULL,善草纪爱不将就 小po手挽袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2563
2564,14.02.14.zp01,NULL,100年润发男士洗发水购物袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2564
2565,14.02.01.zp034,NULL,丹姿水密码纸袋（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2565
2578,14.02.07.zp001,NULL,迪菲娜非洲乳木果营养修护洗发露12ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*1000,1,3,2578
2579,14.02.07.zp006,NULL,迪菲娜诺特清盈水养精华素350ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*36,1,3,2579
2580,14.02.01.zp037,NULL,丹姿海藻美白洗颜泥30g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2580
2581,14.02.01.zp057,NULL,丹姿水密码兔兔马克杯（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2581
2582,14.02.01.zp031,NULL,丹姿水密码兔兔杯（2018）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2582
2595,14.02.01.zp6933918904280,NULL,丹姿水密码彩妆粉漾初色美唇膏3.5g（幸运西柚色666）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*1,1,3,2595
2596,14.02.01.zp010,NULL,丹姿海洋源萃水漾焕能细肤水25ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*1,1,3,2596
2597,14.02.01.zp050,NULL,丹姿水光净透弹润面膜25g(单片体验装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,片,1*1,1,3,2597
2598,14.02.01.zp007,NULL,丹姿海藻盈润补水旅行装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*1,1,3,2598
2612,14.02.01.zp039,NULL,丹姿水疗素修护洗发露（丝润亮泽型）60g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,2612
2613,14.02.01.zp038,NULL,丹姿多效滋养洁面乳30g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2613
2614,14.02.01.zp6933918902910,NULL,丹姿无硅水润滋润柔顺洗发露300g（补充装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,2614
2615,14.02.05.zp017,NULL,韩束蓝藻活漾补水修容霜40ml-非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12*8,1,3,2615
2629,14.02.01.zp022,NULL,丹姿海洋源萃海洋滋养精华护手霜60g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*1,1,3,2629
2630,14.02.01.zp025,NULL,丹姿水密码两用毛毯抱枕（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2630
2631,14.03.05.wl006,NULL,七分妆桌布,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2631
2632,14.03.05.wl007,NULL,七分妆椅布,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2632
2645,14.02.04.zp020,NULL,善草纪精油舒颜卸妆液15ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,2645
2646,14.02.09.zp6944750433883,NULL,滋源商超生姜劲能强韧养护洗头水 男士(补充装)235ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*24,1,3,2646
2647,14.02.04.zp006,NULL,善草纪澳洲茶树深层净透洁面膏（非卖品）15ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,2647
2648,14.02.04.zp016,NULL,善草纪紧致弹润面贴膜（单片装） 22g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,片,1*1,1,3,2648
2662,14.02.18.zp001,NULL,相宜本草睡莲滢泽保湿乳*20g中样,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2662
2663,14.02.18.zp002,NULL,相宜本草睡莲水灵肌沁润精华露*20ml中样,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2663
2664,14.02.17.zp001,NULL,HC卫生巾体验装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2664
2665,14.02.05.zp012,NULL,韩束子母行李箱KA,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2665
2679,14.03.08.zl026,NULL,滋源气球(长),1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2679
2680,14.03.08.zl025,NULL,滋源气球(圆),1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2680
2681,14.03.01.wl008,NULL,丹姿水密码气球（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2681
2682,14.03.03.wl004,NULL,NAK气球（红色白字）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2682
2695,14.02.11.zp003,NULL,NAK沙龙级专研茶树精油去屑洗发水8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2695
2696,14.02.11.zp002,NULL,NAK奢享丰盈去屑洗发乳8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2696
2697,14.02.11.zp001,NULL,NAK奢享香水爽洁沐浴露（倾心邂逅）8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2697
2698,14.02.02.zp001,NULL,索芙特氛香沐浴乳700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2698
2699,14.03.01.wl014,NULL,丹姿水密码中岛堆（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,张,1*1,1,3,2699
2712,14.01.02.syz009,NULL,韩束秘蜜水凝乳150ml 试用装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2712
2713,14.01.02.syz010,NULL,韩束墨菊深度补水露175ml（试用装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2713
2714,14.01.02.syz011,NULL,韩束墨菊深度补水乳175ml（试用装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2714
2715,14.01.02.syz012,NULL,韩束墨菊深度补水修容霜40ml（试用装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,2715
3108,6.94799E+12,NULL,春夏法国紫苏弹嫩柔润紧肤霜(倍润型)50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*48,1,3,3108
3122,14.02.26.zp006,NULL,春夏礼品纸质购物袋（2018版大号）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,3122
3123,14.02.26.zp007,NULL,春夏礼品纸质购物袋（2018版小号）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,3123
3124,14.02.26.zp008,NULL,春夏南非复活草恒润保湿洁面膏10g中小样,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,3,3124
3125,14.02.26.zp009,NULL,春夏芬兰海莓果滋润倍护气泡水8mL中小样,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,3,3125
3138,6.92273E+12,1,水密码防晒轻透沁凉防晒喷雾150ml SPF33 PA+++,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,3138
3140,8.85932E+12,NULL,泰国RAY芮一蚕丝面膜（金色版）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,35g*10片,1,3,3140
3141,8.85932E+12,NULL,泰国RAY芮一蚕丝面膜（银色版）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,35g*10片,1,3,3141
3155,6.91002E+12,1,100年润发清新去屑洗发露N4 750ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8,1,3,3155
3156,6.92535E+12,1,相宜本草红景天焕亮明星挚爱礼盒,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*6,1,3.5,3156
3157,6.92535E+12,1,相宜本草黑茶男士控油保湿套装,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*6,1,3,3157
3158,6.92535E+12,1,相宜本草百合深润修护至享礼盒,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*6,1,3,3158
3172,6.97122E+12,1,一叶子樱花瑰蜜粉润洁面乳100g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8*6,1,3,3172
3173,6.97122E+12,1,一叶子樱花瑰蜜粉润保湿乳100ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8*6,1,5,3173
3174,6.97122E+12,1,一叶子樱花瑰蜜粉润柔肤水100ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8*6,1,5,3174
3175,14.02.05.zp697015525,1,韩束巨水光高保湿旅行装,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3175
3188,6.97122E+12,1,韩束聚时光菁纯奢养礼盒50ml+120ml+100ml+30ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3,3188
3189,14.02.16.zp002,1,云南三七保鲜盒,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*114,1,3,3189
3190,6.91002E+12,NULL,100年润发柔亮去屑洗发露N4 400ML,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,3190
3191,6.91002E+12,NULL,100年润发菁萃润养洗发露N4 400ML,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,3191
3192,6.91002E+12,NULL,100年润发水润丝滑精华素N4 400ML,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,3192
3205,6.91002E+12,NULL,100年润发精油奢护洗发露(水漾柔滑)550ML,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8,1,3,3205
3206,14.02.14.zp002,NULL,100年润发精油奢护洗发露(水漾柔滑)50ML,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*48,1,3,3206
3207,14.02.25.zp002,1,红色小象洗衣皂（阳光花香）120g（非卖品）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8*9,1,3,3207
3222,6.93392E+12,NULL,丹姿丝维丽香氛洗发乳（臻致修护）600g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,99,3,3222
3223,6.93392E+12,NULL,丹姿丝维丽香氛洗发乳（臻致修护）300g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,59,NULL,3223
3224,14.03.01.wl061,1,丹姿发水形象堆头（模特版）（2018）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3224
3225,14.03.01.wl063,1,丹姿初恋防晒 清新不油腻宣传物料包（2019）（不含地贴）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3225
3239,14.02.29.zp001,NULL,小黄鸭吸汗巾,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3239
3240,14.02.29.zp002,NULL,小黄鸭透明果冻袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3240
3241,14.02.29.zp003,NULL,小黄鸭3D儿童背包（绒）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3241
3242,14.02.29.zp004,NULL,小黄鸭3D儿童背包（帆布）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3242
3255,14.02.29.zp009,NULL,小黄鸭拉杆箱,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3255
3256,14.03.04.wl005,1,迪菲娜自制地贴,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3256
3257,14.03.04.wl006,1,迪菲娜自制KT板,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3257
3258,14.02.07.zp012,1,迪菲娜浴球,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,3258
3272,6.91002E+12,1,100年润发精油奢护洗发露（植醒去屑）550ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8,1,3,3272
3273,6.91002E+12,1,100年润发精油奢护精华素（光泽润养）350ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,3,3273
3274,14.02.14.zp6910019015619,NULL,100年润发西亚斯浪漫邂逅香沐浴露720ml1N2,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8,1,3,3274
3275,6.95277E+12,NULL,巨齿鲨甲壳素牙膏（护齿健龈）100g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*72,15.8,3,3275
4254,14.02.41.zp004,1,标榜菁纯营养修护洗发露8ml,1,,86,重庆市展鹿商贸有限公司,NULL,袋,1*1,1,3,4254
4256,14.02.18.zp018,1,相宜本草润肤亮颜礼包,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,4256
4263,8.99702E+12,1,印尼天尼玛斯婴儿洗衣皂218g,1,,86,重庆市展鹿商贸有限公司,NULL,块,1*24,10.8,3,0
4265,8.99702E+12,1,印尼蒂娲玫瑰精油皂100g,1,,86,重庆市展鹿商贸有限公司,NULL,块,1*24,16.8,3,0
4272,14.01.01.syz059,1,丹姿水密码时空赋活紧致细肤水150ml（试用装）,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,53.988,3,4272
4274,14.01.01.syz003,NULL,丹姿冰川矿泉水密码眼部精华20g(试用样品),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,4274
4279,14.01.01.syz020,NULL,丹姿海藻盈润水漾盈润乳液120ml(试用样品）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,4279
4281,6.97232E+12,1,韩束黄金肌肽蜂窝活效扶纹面膜25ml×5（2019）,1,,86,重庆市展鹿商贸有限公司,NULL,盒,8*6,119,3,4281
4288,6.92797E+12,NULL,林肯净澈清爽洗发露800ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,128,3,4288
4290,6.92797E+12,NULL,林肯奢华香水沐浴露800ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,128,3,4290
4297,14.02.01.zp6933918908806,NULL,丹姿水光亮白旅行装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*36,18,3,4297
4299,14.01.01.syz060,1,丹姿水密码时空赋活紧致精华液40ml（试用装）,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,53.988,3,4299
4304,14.02.01.zp111,1,丹姿水密码解码年轻嗨购迎新陶瓷碗（2020）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,4304
4306,14.03.27.wl016,1,小黄鸭收纳箱标贴A款（大头）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,4306
4313,6.91165E+12,NULL,小黄鸭B.Duck Baby安护洗发沐浴露1kg,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,69,3,4313
4315,6.91165E+12,NULL,小黄鸭B.Duck Baby安护泡泡洗发沐浴露500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,69,3,4315
4322,6970155253436A,1,一叶子葡萄籽豆乳柔嫩丝滑面膜25ml（KA2020）8+10片装,1,,86,重庆市展鹿商贸有限公司,NULL,盒,1*12,149,3,4322
4324,14.03.37.wl001,NULL,林肯胶袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,4324
4329,6.93318E+12,NULL,纳美纳米换头装牙刷,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*192,16.8,3,4329
4331,6.93318E+12,NULL,纳美纳米抗菌交叉型牙刷2002,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*192,1,3,4331
4338,6.90801E+12,NULL,青蛙牙刷971,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*144,12.8,3,4338
